VG,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V,is_oxide
0.9,9.900160e-08,0.488886,1.632786e+18,6.124503e+01,-0.000000,-0.000000,0
0.9,1.110102e-07,0.487404,1.541789e+18,6.485973e+01,0.000000,0.000000,0
0.9,1.239795e-07,0.485842,1.451381e+18,6.889991e+01,0.000000,0.000000,0
0.9,1.379863e-07,0.484197,1.361933e+18,7.342507e+01,-0.000000,-0.000000,0
0.9,1.531136e-07,0.482468,1.273812e+18,7.850452e+01,0.000000,0.000000,0
0.9,1.694512e-07,0.480651,1.187376e+18,8.421930e+01,0.000000,0.000000,0
0.9,1.870957e-07,0.478745,1.102967e+18,9.066451e+01,0.000000,0.000000,0
0.9,2.061518e-07,0.476746,1.020907e+18,9.795213e+01,0.000000,0.000000,0
0.9,2.267324e-07,0.474653,9.414905e+17,1.062146e+02,0.000000,0.000000,0
0.9,2.489595e-07,0.472462,8.649843e+17,1.156090e+02,0.000000,0.000000,0
0.9,2.729647e-07,0.470171,7.916212e+17,1.263230e+02,0.000000,0.000000,0
0.9,2.988903e-07,0.467776,7.215980e+17,1.385813e+02,0.000000,0.000000,0
0.9,3.268900e-07,0.465276,6.550743e+17,1.526545e+02,0.000000,0.000000,0
0.9,3.571296e-07,0.462666,5.921707e+17,1.688702e+02,0.000000,0.000000,0
0.9,3.897885e-07,0.459943,5.329700e+17,1.876278e+02,0.000000,0.000000,0
0.9,4.250600e-07,0.457103,4.775173e+17,2.094165e+02,0.000000,0.000000,0
0.9,4.631533e-07,0.454141,4.258222e+17,2.348398e+02,0.000000,0.000000,0
0.9,5.042940e-07,0.451052,3.778612e+17,2.646475e+02,0.000000,0.000000,0
0.9,5.487259e-07,0.447829,3.335802e+17,2.997780e+02,-0.000000,-0.000000,0
0.9,5.967125e-07,0.444467,2.928985e+17,3.414152e+02,0.000000,0.000000,0
0.9,6.485379e-07,0.440957,2.557118e+17,3.910652e+02,0.000000,0.000000,0
0.9,7.045094e-07,0.437290,2.218962e+17,4.506612e+02,-0.000000,-0.000000,0
0.9,7.649586e-07,0.433456,1.913114e+17,5.227080e+02,-0.000000,-0.000000,0
0.9,8.302438e-07,0.429443,1.638045e+17,6.104838e+02,0.000000,0.000000,0
0.9,9.007517e-07,0.425238,1.392129e+17,7.183242e+02,0.000000,0.000000,0
0.9,9.769003e-07,0.420825,1.173670e+17,8.520280e+02,0.000000,0.000000,0
0.9,1.059141e-06,0.416187,9.809286e+16,1.019442e+03,0.000000,0.000000,0
0.9,1.147961e-06,0.411306,8.121372e+16,1.231319e+03,0.000000,0.000000,0
0.9,1.243886e-06,0.406158,6.655194e+16,1.502586e+03,0.000000,0.000000,0
0.9,1.347485e-06,0.400722,5.392997e+16,1.854257e+03,0.000000,0.000000,0
0.9,1.459372e-06,0.394969,4.317134e+16,2.316351e+03,0.000000,0.000000,0
0.9,1.580211e-06,0.388873,3.410144e+16,2.932428e+03,0.000000,0.000000,0
0.9,1.710716e-06,0.382400,2.654821e+16,3.766733e+03,0.000000,0.000000,0
0.9,1.851662e-06,0.375517,2.034301e+16,4.915693e+03,0.000000,0.000000,0
0.9,2.003883e-06,0.368189,1.532162e+16,6.526723e+03,0.000000,0.000000,0
0.9,2.168282e-06,0.360376,1.132551e+16,8.829625e+03,0.000000,0.000000,0
0.9,2.345833e-06,0.352039,8.203382e+15,1.219009e+04,0.000000,0.000000,0
0.9,2.537588e-06,0.343134,5.812963e+15,1.720293e+04,0.000000,0.000000,0
0.9,2.744684e-06,0.333618,4.022827e+15,2.485814e+04,0.000000,0.000000,0
0.9,2.968347e-06,0.323445,2.714132e+15,3.684419e+04,0.000000,0.000000,0
0.9,3.209903e-06,0.312568,1.782028e+15,5.611583e+04,0.000000,0.000000,0
0.9,3.470784e-06,0.300941,1.136547e+15,8.798584e+04,0.000000,0.000000,0
0.9,3.752535e-06,0.288515,7.028222e+14,1.422835e+05,0.000000,0.000000,0
0.9,4.056826e-06,0.275243,4.206141e+14,2.377476e+05,0.000000,0.000000,0
0.9,4.385461e-06,0.261077,2.431649e+14,4.112435e+05,0.000000,0.000000,0
0.9,4.740386e-06,0.245970,1.355526e+14,7.377210e+05,-0.000000,-0.000000,0
0.9,5.123706e-06,0.229875,7.273397e+13,1.374873e+06,0.000000,0.000000,0
0.9,5.537690e-06,0.212751,3.750216e+13,2.666513e+06,0.000000,0.000000,0
0.9,5.984794e-06,0.194555,1.855158e+13,5.390377e+06,0.000000,0.000000,0
0.9,6.467666e-06,0.175252,8.792165e+12,1.137376e+07,0.000000,0.000000,0
0.9,6.989168e-06,0.154809,3.987295e+12,2.507966e+07,0.000000,0.000000,0
0.9,7.552390e-06,0.133204,1.728731e+12,5.784591e+07,0.000000,0.000000,0
0.9,8.160669e-06,0.110421,7.161418e+11,1.396371e+08,0.000000,0.000000,0
0.9,8.817611e-06,0.086459,2.834333e+11,3.528167e+08,0.000000,0.000000,0
0.9,9.527109e-06,0.061330,1.072244e+11,9.326235e+08,0.000000,0.000000,0
0.9,1.029337e-05,0.035064,3.881987e+10,2.576000e+09,0.000000,0.000000,0
0.9,1.112092e-05,0.007718,1.347876e+10,7.419080e+09,-0.000000,-0.000000,0
0.9,1.201469e-05,-0.020627,4.502764e+09,2.220858e+10,0.000000,0.000000,0
0.9,1.297995e-05,-0.049852,1.453872e+09,6.878186e+10,0.000000,0.000000,0
0.9,1.402243e-05,-0.079796,4.565485e+08,2.190348e+11,0.000000,0.000000,0
0.9,1.514832e-05,-0.110248,1.405784e+08,7.113467e+11,0.000000,0.000000,0
0.9,1.636427e-05,-0.140934,4.289578e+07,2.331232e+12,0.000000,0.000000,0
0.9,1.767750e-05,-0.171507,1.314643e+07,7.606630e+12,0.000000,0.000000,0
0.9,1.909579e-05,-0.201533,4.115299e+06,2.429957e+13,0.000000,0.000000,0
0.9,2.062754e-05,-0.230474,1.343389e+06,7.443858e+13,0.000000,0.000000,0
0.9,2.228183e-05,-0.257686,4.688854e+05,2.132717e+14,0.000000,0.000000,0
0.9,2.406847e-05,-0.282422,1.801029e+05,5.552382e+14,0.000000,0.000000,0
0.9,2.599803e-05,-0.303900,7.847139e+04,1.274350e+15,0.000000,0.000000,0
0.9,2.808196e-05,-0.321452,3.979644e+04,2.512788e+15,0.000000,0.000000,0
0.9,3.033261e-05,-0.334760,2.378348e+04,4.204599e+15,0.000000,0.000000,0
0.9,3.276331e-05,-0.344034,1.661458e+04,6.018809e+15,0.000000,0.000000,0
0.9,3.538846e-05,-0.349963,1.320943e+04,7.570351e+15,0.000000,0.000000,0
0.9,3.822363e-05,-0.353458,1.153912e+04,8.666176e+15,0.000000,0.000000,0
0.9,4.128560e-05,-0.355370,1.071648e+04,9.331421e+15,0.000000,0.000000,0
0.9,4.459254e-05,-0.356346,1.031942e+04,9.690472e+15,0.000000,0.000000,0
0.9,4.816403e-05,-0.356812,1.013501e+04,9.866785e+15,0.000000,0.000000,0
0.9,5.202124e-05,-0.357020,1.005370e+04,9.946588e+15,0.000000,0.000000,0
0.9,5.618703e-05,-0.357107,1.001997e+04,9.980066e+15,0.000000,0.000000,0
0.9,6.068608e-05,-0.357141,1.000691e+04,9.993094e+15,0.000000,0.000000,0
0.9,6.554506e-05,-0.357153,1.000221e+04,9.997787e+15,0.000000,0.000000,0
0.9,7.079275e-05,-0.357157,1.000065e+04,9.999347e+15,0.000000,0.000000,0
0.9,7.646026e-05,-0.357158,1.000018e+04,9.999823e+15,0.000000,0.000000,0
0.9,8.258117e-05,-0.357158,1.000004e+04,9.999956e+15,0.000000,0.000000,0
0.9,8.919175e-05,-0.357159,1.000001e+04,9.999990e+15,0.000000,0.000000,0
0.9,9.633118e-05,-0.357159,1.000000e+04,9.999998e+15,0.000000,0.000000,0
0.9,1.040418e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.123692e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.213628e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.310759e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.415661e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.528955e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.651312e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.783458e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.926175e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,2.000000e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
