Va,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V
0,-3.446361e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-3.245186e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-3.055398e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-2.876352e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-2.707441e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-2.548091e-05,-0.416685,1.000000e+03,1.000000e+17,-0.000000,0.000000
0,-2.397761e-05,-0.416685,1.000000e+03,9.999999e+16,-0.000000,0.000000
0,-2.255940e-05,-0.416685,1.000000e+03,9.999998e+16,-0.000000,0.000000
0,-2.122147e-05,-0.416685,1.000001e+03,9.999994e+16,-0.000000,0.000000
0,-1.995927e-05,-0.416685,1.000001e+03,9.999985e+16,-0.000000,0.000000
0,-1.876852e-05,-0.416685,1.000004e+03,9.999964e+16,-0.000000,0.000000
0,-1.764516e-05,-0.416685,1.000008e+03,9.999916e+16,-0.000000,0.000000
0,-1.658539e-05,-0.416685,1.000019e+03,9.999813e+16,-0.000000,0.000000
0,-1.558561e-05,-0.416684,1.000040e+03,9.999600e+16,-0.000000,0.000000
0,-1.464242e-05,-0.416683,1.000082e+03,9.999181e+16,-0.000000,0.000000
0,-1.375262e-05,-0.416681,1.000162e+03,9.998385e+16,-0.000000,0.000000
0,-1.291319e-05,-0.416677,1.000307e+03,9.996933e+16,-0.000000,0.000000
0,-1.212127e-05,-0.416670,1.000562e+03,9.994379e+16,-0.000000,0.000000
0,-1.137417e-05,-0.416659,1.000997e+03,9.990039e+16,-0.000000,0.000000
0,-1.066937e-05,-0.416641,1.001713e+03,9.982902e+16,-0.000000,0.000000
0,-1.000445e-05,-0.416611,1.002855e+03,9.971528e+16,-0.000000,0.000000
0,-9.377180e-06,-0.416566,1.004628e+03,9.953935e+16,-0.000000,0.000000
0,-8.785411e-06,-0.416497,1.007304e+03,9.927494e+16,-0.000000,0.000000
0,-8.227138e-06,-0.416396,1.011242e+03,9.888834e+16,-0.000000,0.000000
0,-7.700466e-06,-0.416252,1.016901e+03,9.833799e+16,-0.000000,0.000000
0,-7.203606e-06,-0.416050,1.024857e+03,9.757458e+16,-0.000000,0.000000
0,-6.734869e-06,-0.415775,1.035816e+03,9.654228e+16,-0.000000,0.000000
0,-6.292665e-06,-0.415408,1.050629e+03,9.518105e+16,-0.000000,0.000000
